"TIME","GEO","GEO_LABEL","UNIT","DIRECT","NA_ITEM","Value","Flag and Footnotes"
"1997","FRM0","Corse","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY","RUP FR - Régions ultrapériphériques françaises","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY1","Guadeloupe","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY2","Martinique","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY3","Guyane","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY4","La Réunion","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRY5","Mayotte","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FRZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HR","Croatia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HR0","Hrvatska","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HR03","Jadranska Hrvatska","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HR04","Kontinentalna Hrvatska","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","IT","Italy","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITC","Nord-Ovest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITC1","Piemonte","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITC2","Valle d'Aosta/Vallée d'Aoste","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITC3","Liguria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITC4","Lombardia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH","Nord-Est","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH1","Provincia Autonoma di Bolzano/Bozen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH2","Provincia Autonoma di Trento","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH3","Veneto","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH4","Friuli-Venezia Giulia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITH5","Emilia-Romagna","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITI","Centro (IT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITI1","Toscana","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITI2","Umbria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITI3","Marche","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITI4","Lazio","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF","Sud","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF1","Abruzzo","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF2","Molise","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF3","Campania","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF4","Puglia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF5","Basilicata","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITF6","Calabria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITG","Isole","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITG1","Sicilia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITG2","Sardegna","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ITZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","CY","Cyprus","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","CY0","Kypros","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","CY00","Kypros","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LV","Latvia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LV0","Latvija","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LV00","Latvija","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LT","Lithuania","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LT0","Lietuva","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LT01","Sostines regionas","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LT02","Vidurio ir vakaru Lietuvos regionas","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LU","Luxembourg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LU0","Luxembourg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","LU00","Luxembourg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU","Hungary","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU1","Közép-Magyarország","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU11","Budapest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU12","Pest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU2","Dunántúl","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU21","Közép-Dunántúl","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU22","Nyugat-Dunántúl","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU23","Dél-Dunántúl","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU3","Alföld és Észak","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU31","Észak-Magyarország","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU32","Észak-Alföld","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HU33","Dél-Alföld","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HUZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","HUZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL","Netherlands","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL1","Noord-Nederland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL11","Groningen","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL12","Friesland (NL)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL13","Drenthe","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL2","Oost-Nederland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL21","Overijssel","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL22","Gelderland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL23","Flevoland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL3","West-Nederland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL31","Utrecht","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL32","Noord-Holland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL33","Zuid-Holland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL34","Zeeland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL4","Zuid-Nederland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL41","Noord-Brabant","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","NL42","Limburg (NL)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT","Austria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT1","Ostösterreich","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT11","Burgenland (AT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT12","Niederösterreich","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT13","Wien","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT2","Südösterreich","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT21","Kärnten","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT22","Steiermark","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT3","Westösterreich","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT31","Oberösterreich","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT32","Salzburg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT33","Tirol","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","AT34","Vorarlberg","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ATZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","ATZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL","Poland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL2","Makroregion Poludniowy","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL21","Malopolskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL22","Slaskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL4","Makroregion Pólnocno-Zachodni","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL41","Wielkopolskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL42","Zachodniopomorskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL43","Lubuskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL5","Makroregion Poludniowo-Zachodni","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL51","Dolnoslaskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL52","Opolskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL6","Makroregion Pólnocny","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL61","Kujawsko-Pomorskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL62","Warminsko-Mazurskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL63","Pomorskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL7","Makroregion Centralny","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL71","Lódzkie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL72","Swietokrzyskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL8","Makroregion Wschodni","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL81","Lubelskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL82","Podkarpackie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL84","Podlaskie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL9","Makroregion Województwo Mazowieckie","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL91","Warszawski stoleczny","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PL92","Mazowiecki regionalny","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT","Portugal","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT1","Continente","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT11","Norte","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT15","Algarve","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT16","Centro (PT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT17","Área Metropolitana de Lisboa","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT18","Alentejo","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT2","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT20","Região Autónoma dos Açores (PT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT3","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PT30","Região Autónoma da Madeira (PT)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PTZ","Extra-Regio NUTS 1","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","PTZZ","Extra-Regio NUTS 2","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO","Romania","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO1","Macroregiunea unu","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO11","Nord-Vest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO12","Centru","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO2","Macroregiunea doi","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO21","Nord-Est","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO22","Sud-Est","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO3","Macroregiunea trei","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO31","Sud - Muntenia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO32","Bucuresti - Ilfov","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO4","Macroregiunea patru","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO41","Sud-Vest Oltenia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","RO42","Vest","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SI","Slovenia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SI0","Slovenija","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SI03","Vzhodna Slovenija","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SI04","Zahodna Slovenija","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK","Slovakia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK0","Slovensko","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK01","Bratislavský kraj","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK02","Západné Slovensko","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK03","Stredné Slovensko","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SK04","Východné Slovensko","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI","Finland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI1","Manner-Suomi","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI19","Länsi-Suomi","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI1B","Helsinki-Uusimaa","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI1C","Etelä-Suomi","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI1D","Pohjois- ja Itä-Suomi","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI2","Åland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","FI20","Åland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE","Sweden","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE1","Östra Sverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE11","Stockholm","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE12","Östra Mellansverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE2","Södra Sverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE21","Småland med öarna","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE22","Sydsverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE23","Västsverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE3","Norra Sverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE31","Norra Mellansverige","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE32","Mellersta Norrland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","SE33","Övre Norrland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UK","United Kingdom","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKC","North East (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKC1","Tees Valley and Durham","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKC2","Northumberland and Tyne and Wear","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD","North West (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD1","Cumbria","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD3","Greater Manchester","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD4","Lancashire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD6","Cheshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKD7","Merseyside","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKE","Yorkshire and The Humber","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKE1","East Yorkshire and Northern Lincolnshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKE2","North Yorkshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKE3","South Yorkshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKE4","West Yorkshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKF","East Midlands (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKF1","Derbyshire and Nottinghamshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKF2","Leicestershire, Rutland and Northamptonshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKF3","Lincolnshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKG","West Midlands (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKG1","Herefordshire, Worcestershire and Warwickshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKG2","Shropshire and Staffordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKG3","West Midlands","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKH","East of England","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKH1","East Anglia","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKH2","Bedfordshire and Hertfordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKH3","Essex","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI","London","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI3","Inner London - West","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI4","Inner London - East","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI5","Outer London - East and North East","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI6","Outer London - South","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKI7","Outer London - West and North West","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKJ","South East (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKJ2","Surrey, East and West Sussex","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKJ3","Hampshire and Isle of Wight","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKJ4","Kent","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKK","South West (UK)","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKK2","Dorset and Somerset","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKK3","Cornwall and Isles of Scilly","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKK4","Devon","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKL","Wales","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKL1","West Wales and The Valleys","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKL2","East Wales","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKM","Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKM5","North Eastern Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKM6","Highlands and Islands","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
"1997","UKM7","Eastern Scotland","Purchasing power standard (PPS) per inhabitant","Balance","Balance of primary incomes/National income, net",":",""
